,Dataset ID,latitude degrees_north,longitude degrees_east,sea_water_practical_salinity,sea_water_temperature,cdm_data_type,server
0,scalar_1191867,48.401222222,-123.40877777700001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192935,48.4011,-123.40848329999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193732,48.401283333,-123.4083,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195201,48.4012,-123.4091333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196235,48.40111666600001,-123.408966666,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197599,48.401,-123.40891670000002,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1199527,48.401083299999996,-123.40893329999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201745,48.4010667,-123.40883329999998,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205678,48.40083333333,-123.4091,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191062,48.650733333000005,-123.486405,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191061,48.650733333000005,-123.486405,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192394,48.650793,-123.486466,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119144,48.650535,-123.48612,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119183,48.6513966667,-123.487195,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189063,48.6514,-123.4872,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119182,48.6513966667,-123.487195,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189062,48.6514,-123.4872,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118600,48.65116,-123.486085,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119123,48.6511333333,-123.48602,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118599,48.65116,-123.486085,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119122,48.6511333333,-123.48602,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191057,48.651106666000004,-123.48613666600001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191058,48.651106666000004,-123.48613666600001,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,profile_119268,48.6222833333,-123.4988833333,salinity,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1190697,48.6222833333,-123.4988833333,salinity,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1191669,48.6222833333,-123.4988833333,salinity,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1193040,48.6222833333,-123.4988833333,salinity,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1193645,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1193644,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195373,48.6222833333,-123.4988833333,salinity,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195662,48.6222833333,-123.4988833333,salinity,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,scalar_1197239,48.6222833333,-123.4988833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,profile_1190701,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1191673,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1193045,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1193044,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195378,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195666,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195664,48.6222833333,-123.4988833333,,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_119271,48.6222833333,-123.4988833333,,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1190700,48.6222833333,-123.4988833333,,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1191672,48.6222833333,-123.4988833333,,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1193043,48.6222833333,-123.4988833333,,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195376,48.6222833333,-123.4988833333,,Temperature,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1190698,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1191670,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1193041,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195374,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,profile_1195663,48.6222833333,-123.4988833333,,,TimeSeriesProfile,http://dap.onc.uvic.ca/erddap
0,scalar_1138,48.6507367,-123.4874917,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22656,48.6507467,-123.4860767,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1563,48.651381666700004,-123.4867816667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30164,48.6507816667,-123.48735,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117484,48.6508416667,-123.4874766667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118572,48.6508716667,-123.4882266667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119127,48.650905,-123.48749,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22651,48.6507467,-123.4860767,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1523,48.65088666,-123.48739166,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1559,48.651381666700004,-123.4867816667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30162,48.6507816667,-123.48735,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117480,48.6508416667,-123.4874766667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1133,48.6507367,-123.4874917,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117572,48.65076,-123.48744166670001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117887,48.6514383333,-123.48676999999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118571,48.6508716667,-123.4882266667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119126,48.650905,-123.48749,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189067,48.6509166667,-123.4874033333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189354,48.6509166667,-123.4874033333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117582,48.65076,-123.48744166670001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117888,48.6514383333,-123.48676999999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189068,48.6509166667,-123.4874033333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189355,48.6509166667,-123.4874033333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119128,48.650905,-123.48749,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189189,48.6509166667,-123.4874033333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189356,48.6509166667,-123.4874033333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119358,48.6495,-123.4757833333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189944,48.6495,-123.4757833333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190043,48.6495,-123.4757833333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119355,48.6495,-123.4757833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189533,48.6495,-123.4757833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189943,48.6495,-123.4757833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190225,48.6495,-123.4757833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189413,48.6495,-123.4757833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190044,48.6495,-123.4757833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189945,48.6495,-123.4757833333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119347,48.68835,-123.5004,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189082,48.6859166667,-123.5036766667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190790,48.68855,-123.499466,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192443,48.688398,-123.50013333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1194688,48.6881167,-123.5001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196832,48.68872548,-123.4996846,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197785,48.68805251,-123.4999605,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190000,48.691696666700004,-123.5000416667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119345,48.68835,-123.5004,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189081,48.6859166667,-123.5036766667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190789,48.68855,-123.499466,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192441,48.688398,-123.50013333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1194686,48.6881167,-123.5001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196831,48.68872548,-123.4996846,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197783,48.68805251,-123.4999605,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202839,48.687882,-123.500483,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202840,48.687882,-123.500483,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190002,48.691696666700004,-123.5000416667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201271,48.68804960000001,-123.49990574,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30026,48.651379999999996,-123.48629,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_9,48.65132,-123.4860217,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_19,48.6511983,-123.48600829999998,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_79,48.6512217,-123.48605330000001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1128,48.6512033,-123.48614189999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22630,48.651270000000004,-123.48615,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1502,48.65120333,-123.48614166,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1553,48.6511783333,-123.4862866667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30155,48.651178333000004,-123.48628666,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117476,48.6514,-123.486225,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117564,48.6513166667,-123.4863466667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117879,48.6513316667,-123.48632166670001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118025,48.65132,-123.4863883333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118547,48.6512433333,-123.4865416667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118509,48.65136,-123.4864183333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118644,48.651355,-123.486399,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119115,48.6513133333,-123.4863533333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189108,48.651265,-123.486535,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189778,48.651281666,-123.486421666,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190183,48.6513033,-123.48645,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201265,48.651383100000004,-123.48632099999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_7,48.651379999999996,-123.48629,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_17,48.6511983,-123.48600829999998,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_77,48.6512217,-123.48605330000001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1126,48.6512033,-123.48614189999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117882,48.6513316667,-123.48632166670001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118031,48.65132,-123.4863883333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30015,48.651379999999996,-123.48629,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30020,48.651379999999996,-123.48629,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_4,48.65132,-123.4860217,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_8,48.65132,-123.4860217,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_15,48.6511983,-123.48600829999998,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_18,48.6511983,-123.48600829999998,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_75,48.6512217,-123.48605330000001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_78,48.6512217,-123.48605330000001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1123,48.6512033,-123.48614189999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1127,48.6512033,-123.48614189999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22628,48.651270000000004,-123.48615,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22629,48.651270000000004,-123.48615,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1501,48.65120333,-123.48614166,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1552,48.6511783333,-123.4862866667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30154,48.651178333000004,-123.48628666,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117473,48.6514,-123.486225,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117563,48.6513166667,-123.4863466667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117878,48.6513316667,-123.48632166670001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118024,48.65132,-123.4863883333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118543,48.6512433333,-123.4865416667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118508,48.65136,-123.4864183333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118643,48.651355,-123.486399,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119114,48.6513133333,-123.4863533333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189184,48.651265,-123.486535,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189776,48.651281666,-123.486421666,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190182,48.6513033,-123.48645,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191065,48.651216666,-123.486613333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191815,48.651326666,-123.48654499999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192537,48.651315000000004,-123.4863635,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193871,48.6513,-123.48637,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1194986,48.65133,-123.48645167,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196821,48.6513662,-123.48635790000002,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201259,48.651383100000004,-123.48632099999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202478,48.651396000000005,-123.48634799999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203396,48.6512815,-123.48627772,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205381,48.65132136,-123.48639249,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206396,48.65140676,-123.48647179,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117568,48.6513166667,-123.4863466667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117905,48.6513316667,-123.48632166670001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118028,48.65132,-123.4863883333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118512,48.65136,-123.4864183333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118762,48.651355,-123.486399,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119116,48.6513133333,-123.4863533333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189109,48.651265,-123.486535,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189779,48.651281666,-123.486421666,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190184,48.6513033,-123.48645,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191067,48.651216666,-123.486613333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191818,48.651326666,-123.48654499999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192542,48.651315000000004,-123.4863635,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193877,48.6513,-123.48637,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1194988,48.65133,-123.48645167,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196827,48.6513662,-123.48635790000002,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201263,48.651383100000004,-123.48632099999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205383,48.65132136,-123.48639249,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206398,48.65140676,-123.48647179,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_65,48.6512217,-123.48605330000001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1130,48.6512033,-123.48614189999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22632,48.651270000000004,-123.48615,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_102,48.65120333,-123.48614166,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1555,48.6511783333,-123.4862866667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30158,48.651178333000004,-123.48628666,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117479,48.6514,-123.486225,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117567,48.6513166667,-123.4863466667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117880,48.6513316667,-123.48632166670001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118027,48.65132,-123.4863883333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118550,48.6512433333,-123.4865416667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118511,48.65136,-123.4864183333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191066,48.651216666,-123.486613333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191817,48.651326666,-123.48654499999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192541,48.651315000000004,-123.4863635,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193875,48.6513,-123.48637,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1194987,48.65133,-123.48645167,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196824,48.6513662,-123.48635790000002,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202481,48.651396000000005,-123.48634799999999,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203397,48.6512815,-123.48627772,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205382,48.65132136,-123.48639249,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206397,48.65140676,-123.48647179,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203275,49.4868853,-124.769333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205780,49.4868853,-124.769333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203276,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205781,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206032,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203277,49.4868853,-124.769333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205779,49.4868853,-124.769333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206033,49.4868853,-124.769333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206034,49.4868853,-124.769333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203272,49.4868853,-124.769333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205786,49.4868853,-124.769333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203273,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205784,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203274,49.4868853,-124.769333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205785,49.4868853,-124.769333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203269,49.4868853,-124.769333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205756,49.4868853,-124.769333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203270,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205788,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203271,49.4868853,-124.769333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205789,49.4868853,-124.769333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206862,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206863,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206864,49.4868853,-124.769333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191312,48.7659333333,-123.0385166667,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191318,48.7663,-123.0402166667,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189883,48.766533333299996,-123.0391333333,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190435,48.766366,-123.0392166,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191236,48.7665,-123.039556,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191852,48.766222221999996,-123.039194444,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192920,48.76641667,-123.03878329999999,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193714,48.7666,-123.03785,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195177,48.7664167,-123.03908329999999,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197995,48.694316666000006,-123.484366666,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1199493,48.76665,-123.03941670000002,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201705,48.7662667,-123.03931670000001,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203078,48.7664666667,-123.04136666666001,salinity,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119337,48.7659333333,-123.0385166667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189882,48.766533333299996,-123.0391333333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190434,48.766366,-123.0392166,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191854,48.766222221999996,-123.039194444,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192922,48.76641667,-123.03878329999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193715,48.7666,-123.03785,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196207,48.766333333,-123.03925,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197674,48.7666417,-123.04051499999998,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
